Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
"Tomorrow Never Dies (From ""Tomorrow Never Dies"")",007 Collective,2,True,"die another day (from ""die another day"")",007 collective - topic,https://www.youtube.com/watch?v=vdknZ8L38rc
"All Time High (From ""Octopussy"")",007 Collective,0,True,"all time high (from ""octopussy"")",007 collective - topic,https://www.youtube.com/watch?v=dszjiquocKo
"From Russia With Love (From ""Russia With Love"")",007 Collective,0,True,"from russia with love (from ""russia with love"")",007 collective - topic,https://www.youtube.com/watch?v=0SNyvQjOFzk
"Goldfinger (From ""Goldfinger"")",007 Collective,3,True,"goldeneye (from ""goldeneye"")",007 collective - topic,https://www.youtube.com/watch?v=8E-PMGy2SkM
"A View To A Kill (From ""A View To A Kill"")",007 Collective,0,True,"a view to a kill (from ""a view to a kill"")",007 collective - topic,https://www.youtube.com/watch?v=1yf1lfN6P9Q
"Goldeneye (From ""Goldeneye"")",007 Collective,0,True,"goldeneye (from ""goldeneye"")",007 collective - topic,https://www.youtube.com/watch?v=8E-PMGy2SkM
"The Living Daylights (From ""The Living Daylights"")",007 Collective,0,True,"the living daylights (from ""the living daylights"")",007 collective - topic,https://www.youtube.com/watch?v=Y2Goi881HmA
"On Her Majestys Secret Service (From ""On Her Majestys Secret Service"")",007 Collective,3,True,"on her majestys secret service (from ""on her majestys secret service"")",007 collective - topic,https://www.youtube.com/watch?v=YirX_F8fhTY
"Doctor No (From ""Doctor No"")",007 Collective,0,True,"doctor no (from ""doctor no"")",007 collective - topic,https://www.youtube.com/watch?v=-TgERrf3DmE
"The Man with the Golden Gun (From ""The Man with the Golden Gun"")",007 Collective,0,True,"the man with the golden gun (from ""the man with the golden gun"")",007 collective - topic,https://www.youtube.com/watch?v=LBA-POc1HQ4
"Nobody Does It Better (From ""Spy Who Loved Me"")",007 Collective,0,True,"nobody does it better (from ""spy who loved me"")",007 collective - topic,https://www.youtube.com/watch?v=hZuEnv5EVII
"Moonraker (From ""Moonraker"")",007 Collective,0,True,"moonraker (from ""moonraker"")",007 collective - topic,https://www.youtube.com/watch?v=HE73_G7jplY
"A View to a Kill (From ""A View to a Kill"")",007 Collective,0,True,"a view to a kill (from ""a view to a kill"")",007 collective - topic,https://www.youtube.com/watch?v=1yf1lfN6P9Q
"Thunderball (From ""Thunderball"")",007 Collective,0,True,"thunderball (from ""thunderball"")",007 collective - topic,https://www.youtube.com/watch?v=MZZTTfcPzh4
"Licence To Kill (From ""Licence To Kill"")",007 Collective,0,True,"licence to kill (from ""licence to kill"")",007 collective - topic,https://www.youtube.com/watch?v=j58GMGp_cjY
"You Know My Name (From ""Casino Royale"")",007 Collective,0,True,"you know my name (from ""casino royale"")",007 collective - topic,https://www.youtube.com/watch?v=NjZ1vtriDfA
"Never Say Never Again (From ""Never Say Never Again"")",007 Collective,5,True,"goldeneye (from ""goldeneye"")",007 collective - topic,https://www.youtube.com/watch?v=8E-PMGy2SkM
"The Man With The Golden Gun (From ""The Man With The Golden Gun"")",007 Collective,0,True,"the man with the golden gun (from ""the man with the golden gun"")",007 collective - topic,https://www.youtube.com/watch?v=LBA-POc1HQ4
"Casino Royale (From ""Casino Royale"")",007 Collective,0,True,"casino royale (from ""casino royale"")",007 collective - topic,https://www.youtube.com/watch?v=iHe96UYAYOM
"From Russia with Love (From ""Russia with Love"")",007 Collective,0,True,"from russia with love (from ""russia with love"")",007 collective - topic,https://www.youtube.com/watch?v=0SNyvQjOFzk
"Another Way to Die (From ""Quantum of Solace"")",007 Collective,0,True,"another way to die (from ""quantum of solace"")",007 collective - topic,https://www.youtube.com/watch?v=VceQ25j8i4w
"For Your Eyes Only (From ""For Your Eyes Only"")",007 Collective,0,True,"for your eyes only (from ""for your eyes only"")",007 collective - topic,https://www.youtube.com/watch?v=QO5vm-2S2aA
Spring,007Korea,0,True,007코리아 - 봄트랙 (007korea - spring song),007korea,https://www.youtube.com/watch?v=MVWnJq4_YPA
"The World Is Not Enough (From ""The World Is Not Enough"")",007 Collective,0,True,"the world is not enough (from ""the world is not enough"")",007 collective - topic,https://www.youtube.com/watch?v=rWUYmaVSTvk
80,015B,0,True,"015b, 공일오비 - 80",015b,https://www.youtube.com/watch?v=NjM3uVw03zw
Let Me Go,015B,0,True,015b - let me go (2012),015b,https://www.youtube.com/watch?v=AzwfcB-cM4w
80 (Inst.),015B,2,True,80 (feat. 비스윗) 80 (feat. besweet),015b,https://www.youtube.com/watch?v=5kDN4txjD3E
Cocytus,01-N,1,True,cocytus,01-n - topic,https://www.youtube.com/watch?v=JGzx-I5CZAA
1111,0100110110,0,True,1111,0100110110 - topic,https://www.youtube.com/watch?v=Se-_uesEmDM
Interlude to Fight,070,8,True,interlude,070 beheard - topic,https://www.youtube.com/watch?v=qdM3yqY8BzA
Came to Spend Some Money,03 Greedo,2,True,03 greedo - spend time (official audio),03 greedo,https://www.youtube.com/watch?v=R94dggoTGkg
Euclid Space,01-N,1,True,euclid space,01-n - topic,https://www.youtube.com/watch?v=-CjGxuF1XOw
What's Left,039,7,False,flogging molly - what's left of the flag (official audio),sideonedummy,https://www.youtube.com/watch?v=yDgkFPIStxI
Rewind,070 Shake,0,True,rewind (feat. lil yachty),070 shake,https://www.youtube.com/watch?v=mZWk-PTDhYM
夕焼けの詞(Instrumental),03BAND,2,True,03band　どしゃぶり,03band,https://www.youtube.com/watch?v=mVxIswBT-zY
夕焼けの詞,03BAND,5,True,03band　どしゃぶり,03band,https://www.youtube.com/watch?v=mVxIswBT-zY
Smokey Mirrors,070,9,True,"070 - through the speakers ft. shake, phi (official audio)",070 shake,https://www.youtube.com/watch?v=VMEp1JIGDxo
Trust Nobody,070 Shake,1,True,trust nobody,070 shake,https://www.youtube.com/watch?v=J_oLVMsQFnA
Staying Alive,070,3,True,070 - freestyle (prod by dez wright),the 070 project,https://www.youtube.com/watch?v=45qZaU5e6t4
Só um Rolê,0800 Crew Feat. Josbi,0,True,só um rolê,0800 crew feat. josbi - topic,https://www.youtube.com/watch?v=DeLNzZ25_yM
Summertimes,089 Clique - Unreleased Tracks,0,True,summertimes,089 clique - topic,https://www.youtube.com/watch?v=uuaNAcDqjzE
Ya Know the Deal,089 Clique - Unreleased Tracks,0,True,ya know the deal,089 clique - topic,https://www.youtube.com/watch?v=moJWek5TAqI
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,0,True,sad song,release - topic,https://www.youtube.com/watch?v=01vzdABILkc
Intro,089 Clique - Unreleased Tracks,1,True,089 clique - intro - darkside of m-town vol.2 working,089 clique,https://www.youtube.com/watch?v=y2KzBhv9YUA
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,3,True,rhyme prophet   jetzt ist schluss - 2013 album snippet hd,089 clique,https://www.youtube.com/watch?v=oZ8Q2PEoRRc
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,8,True,fim da linha,089 clique - topic,https://www.youtube.com/watch?v=Jyhp2PgCB98
La vida qué mala es,091,1,True,la vida que mala es (remasterizado),091 - topic,https://www.youtube.com/watch?v=SjqYqjoxeJA
Dark Voices,089 Clique - Unreleased Tracks,0,True,dark voices,089 clique - topic,https://www.youtube.com/watch?v=WXMKLOb1RyQ
Mama'S Boy,0woo,0,True,mama's boy (마마보이),0woo - topic,https://www.youtube.com/watch?v=06QChdk_hzs
Summer Hero,1,0,False,taylor swift (테일러 스위프트) - anti-hero [가사/해석/자막/lyrics],기몽초 gimongcho,https://www.youtube.com/watch?v=XU_MFjn_INY
Bonus Track (feat. Smoke),089 Clique - Unreleased Tracks,0,True,posse track (radio edit),089 clique - topic,https://www.youtube.com/watch?v=a-IC_NdXCBY
Lazy Life,0woo,0,True,lazy life (밥벌레),0woo - topic,https://www.youtube.com/watch?v=GJlbcbIxg98
First,08trio,0,True,first,08trio - topic,https://www.youtube.com/watch?v=Aw0iQjT28Uo
Red Fish,0woo,2,True,red fish (홍어),0woo - topic,https://www.youtube.com/watch?v=p4gp0i4b1sI
너와 나,1,0,False,볼빨간사춘기(bol4) - 처음부터 너와 나 [군주 - 가면의 주인 ost] [가사/lyrics],웅키,https://www.youtube.com/watch?v=TmV7k1yKdps
Super Man,1,4,False,goldfinger - superman (official audio),goldfinger music,https://www.youtube.com/watch?v=XvziPPpryv0
Only U,1,5,False,moon sujin x jiselle - only u (feat. penomeco) [color coded lyrics (han/rom/eng)],halcyon klyrics,https://www.youtube.com/watch?v=iWlCEzwpzXg
나쁜놈,1,2,False,mighty mouth - bad guy (feat. soya) / lyrics,갈매기,https://www.youtube.com/watch?v=jjhoHLustEw
Why,1,7,True,vlog #1 - why?,nerdwriter1,https://www.youtube.com/watch?v=ZZk0b7gwd3o
나 같은 놈,1,0,True,100% (백퍼센트) - 나 같은 놈 (guy like me) (full audio),bubblefeetmusic gravity channel 1 (archive),https://www.youtube.com/watch?v=xlgZPSD90hk
니가 예쁘다 (U beauty),1,0,True,u beauty (니가 예쁘다 (u beauty)),100% - topic,https://www.youtube.com/watch?v=-ryxG84mZqw
Want U Back,1,8,False,park bom – i want u back [face me ost part 1] [romieng lyric],elydha subs,https://www.youtube.com/watch?v=naS4HQvCMzc
Yellow Submarine,1 & 2 Kids Krew,5,False,yellow submarine with lyrics | little sunshine kids,the little sunshine kids,https://www.youtube.com/watch?v=lofVZCOPh1o
Can We Fix It,1 & 2 Kids Krew,3,False,kabin crew & lisdoonvarna crew - the spark (lyrics) think you can stop what we do? i doubt it,k hola ?,https://www.youtube.com/watch?v=ceFU7O7DbcA
Still Again,1,3,False,once again ost part. 1 kuhan정구한 - i'm still (lyrics),coreañol traducciones,https://www.youtube.com/watch?v=7r2LFToHeaE
Go Crazy,1 Am,4,False,chris brown & young thug - go crazy (lyrics),rap city,https://www.youtube.com/watch?v=18hB5edZhYY
Its Goin Down,1 DA BOY,0,True,its going down,1 da boy - topic,https://www.youtube.com/watch?v=dhlAs-0BlH8
My Style,1 FINGER,1,False,slipping through my fingers - mamma mia (lyrics),cakes & eclairs,https://www.youtube.com/watch?v=kMWJM6maQZQ
Lovin'you,1 FINGER,2,False,finger eleven - one thing (official audio),finger eleven,https://www.youtube.com/watch?v=D_4EME7EyY4
ヤシの木～Sha la la～,1 FINGER,0,True,ヤシの木～sha la la～,1 finger - topic,https://www.youtube.com/watch?v=qCU9voAic4o
線香花火,1 FINGER,0,True,線香花火,1 finger - topic,https://www.youtube.com/watch?v=dJtl0M764Wg
Joy,1 Girl Nation,1,False,joy (1 girl nation) with lyrics,buzz2salt,https://www.youtube.com/watch?v=z3zn0W0qt1E
Summer Lover ☆,1 FINGER,3,False,nicki minaj - high school (lyrics) ft. lil wayne,rap city,https://www.youtube.com/watch?v=OLGqgh8cebg
Try Again,1 FINGER,7,False,declan mckenna - slipping through my fingers (official audio),declan mckenna,https://www.youtube.com/watch?v=aJqW7PUozlU
少年のハート,1 FINGER,0,True,少年のハート,1 finger - topic,https://www.youtube.com/watch?v=_kSOiPaT-Y0
After the Fall,1 Echo 1,5,True,the morning after,echo 1 - topic,https://www.youtube.com/watch?v=HHlQQyIOXwY
Dawn Night,1 FINGER,1,False,six fingers in one hand she holds the dawn - hypno5e ( official audio - 2012 ),hypno5e,https://www.youtube.com/watch?v=vqlUPFHWsqc
Invade,1 Girl Nation,2,False,invade - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=HSiw8x8ITLQ
Turn Around,1 Girl Nation,1,False,turn around - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=er7RtX5fAMA
A Very A Cappella Christmas Mashup,1 Girl Nation,5,False,joy (1 girl nation) with lyrics,buzz2salt,https://www.youtube.com/watch?v=z3zn0W0qt1E
While We're Young,1 Girl Nation,3,False,while we're young - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=98p7V4z0MAc
Daddy's Girl,1 Girl Nation,3,False,daddy's girl - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=qH2nF0Ucn3M
In The Eyes,1 Girl Nation,2,False,in the eyes - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=ytGIo8PfesI
Count Your Rainbows,1 Girl Nation,2,False,count your rainbows - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=bukrg200sa4
1 Girl Nation,1 Girl Nation,4,False,joy (1 girl nation) with lyrics,buzz2salt,https://www.youtube.com/watch?v=z3zn0W0qt1E
Who I Is,1 Luv,6,False,luv @1 (optional lyrics),tattoo colour - topic,https://www.youtube.com/watch?v=sIaq1CbLTh0
Count Your Rainbows (Karaoke Version),1 Girl Nation,4,False,count your rainbows - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=bukrg200sa4
Love Like Crazy (feat. Royal Tailor),1 Girl Nation,5,False,love like crazy - 1 girl nation (lyrics),music with a message,https://www.youtube.com/watch?v=BJsmS42E9eM
Damn Right,1 O V,0,True,damn right,1 o v hamatory ent.,https://www.youtube.com/watch?v=ltVxJfI48YQ
Ensename,1 Plus One,6,False,danny ocean - dembow (official audio),danny ocean,https://www.youtube.com/watch?v=kQKGI24aydk
I Will Be Your Man,1 Soul,4,False,magic! - rude (lyrics),7clouds,https://www.youtube.com/watch?v=NoEMIVx4J78
War for Peace,1 Luv,0,True,war for peace,1 luv - topic,https://www.youtube.com/watch?v=gRdNdk9fqZo
Party Rockers,1 Touch,0,True,party rockers,1 touch - topic,https://www.youtube.com/watch?v=EYKpkE0jbio
Wicked Lie,1 Touch,9,False,emm - wicked (official audio) - [emerald era],emm,https://www.youtube.com/watch?v=scZ7fIomp14
Gone With the Wind,1 Touch,0,True,gone with the wind,1 touch - topic,https://www.youtube.com/watch?v=crADA4Xq9q0
No Woman No Cry,1. Futurologischer Congress,0,True,no woman no cry,1. futurologischer congress - topic,https://www.youtube.com/watch?v=l9Ht20tJeuQ
CLOSE TO YOU (feat. Licana),1-KYU,1,True,close to you (feat. licana),1-kyu - topic,https://www.youtube.com/watch?v=Eiq_1yvjiR8
One Love,1-O.a.K.,0,False,1-o.a.k. one love (lyrics),1-oak all day,https://www.youtube.com/watch?v=BNE769_ffe8
LOOK AROUND feat.Mr.SOICHIRO,1-KYU,0,True,look around feat.mr.soichiro,1-kyu - topic,https://www.youtube.com/watch?v=EHLQZCz0f6Y
Gate Keeper,1.G.K (1.G.K),1,True,gate keeper,1.g.k - topic,https://www.youtube.com/watch?v=B2Pkkdk5J6g
cyan,1.G.K (1.G.K),0,True,cyan,1.g.k - topic,https://www.youtube.com/watch?v=FtF_2V5veuQ
The Most Beautiful Hands,1.G.K (1.G.K),3,True,the most beautiful hands,1.g.k - topic,https://www.youtube.com/watch?v=IcU0xLMW6Rc
Tearful robots (Re:Birth ver.),1.G.K (1.G.K),4,True,runaway,1.g.k - topic,https://www.youtube.com/watch?v=-BqBEz0OHAU
New York,1.8.7,0,True,new york,1.8.7 - topic,https://www.youtube.com/watch?v=jh-goI0mlDg
Breaking the though,1.G.K (1.G.K),2,True,breaking the thought,1.g.k - topic,https://www.youtube.com/watch?v=9Yw60ig0Q8o
Pride to cross,1.G.K (1.G.K),0,False,1.g.k - pride to cross [with lyrics],1gkband,https://www.youtube.com/watch?v=MJ0VpKEg1Pc
Moon stone,1.G.K (1.G.K),0,True,moon stone,1.g.k - topic,https://www.youtube.com/watch?v=VGQXJZwSm2c
Depresstango,1/2 Orchestra,1,True,depresstango,1/2 orchestra - topic,https://www.youtube.com/watch?v=sHReELlElhw
Mustafunk,1/2 Orchestra,1,True,mustafunk,1/2 orchestra - topic,https://www.youtube.com/watch?v=0f_wMlQ3IcM
Flat Beat,1/2 Orchestra,1,True,flat beat,1/2 orchestra - topic,https://www.youtube.com/watch?v=uQ48dJsLYis
First Snow,1/2 Orchestra,0,True,first snow,1/2 orchestra - topic,https://www.youtube.com/watch?v=Aln8ptzeHTY
Sex on the Beach,1/2 Orchestra,1,True,sex on the beach,1/2 orchestra - topic,https://www.youtube.com/watch?v=tNgAmTWpSEs
Isotope,1/2 Orchestra,1,True,isotope,1/2 orchestra - topic,https://www.youtube.com/watch?v=0BAkaG2ccFU
Global Danger,1/2 Orchestra,0,True,global danger,1/2 orchestra - topic,https://www.youtube.com/watch?v=QRZMp1T2Rko
Pinball,1/2 Orchestra,5,True,pinball,1/2 orchestra - topic,https://www.youtube.com/watch?v=efGcV7CD-Ag
Galop,1/2 Orchestra,1,True,1/2 orchestra -  galop,1/2 orchestra,https://www.youtube.com/watch?v=w03GmCISnsQ
Island,1/2 Orchestra,0,True,island,1/2 orchestra - topic,https://www.youtube.com/watch?v=1bCsTHKRbVE
Milla Jovovich,1/2 Orchestra,1,True,milla jovovich,1/2 orchestra - topic,https://www.youtube.com/watch?v=cL4-e_y0eoE
Fixing the Shadow,1/2 Orchestra,0,True,fixing the shadow,1/2 orchestra - topic,https://www.youtube.com/watch?v=aaJJ_Auw44U
100% O2,1/2 Orchestra,1,True,100% o2,1/2 orchestra - topic,https://www.youtube.com/watch?v=819Dy-NNS_8
Maslenitsa,1/2 Orchestra,0,True,maslenitsa,1/2 orchestra - topic,https://www.youtube.com/watch?v=U3TDVxm82dw
Middle Ages,1/2 Orchestra,0,True,middle ages,1/2 orchestra - topic,https://www.youtube.com/watch?v=PbVzLkUfDFk
Worm Dance,1/2 Orchestra,0,True,worm dance,1/2 orchestra - topic,https://www.youtube.com/watch?v=cHCcb-dmQP4
Graf Cepesh,1/2 Orchestra,0,True,graf cepesh,1/2 orchestra - topic,https://www.youtube.com/watch?v=ohBJ_DoawiU
Gorillas,1/2 Orchestra,1,True,gorillas,1/2 orchestra - topic,https://www.youtube.com/watch?v=9937m8IpMLQ
Krakoziabra,1/2 Orchestra,0,True,krakoziabra,1/2 orchestra - topic,https://www.youtube.com/watch?v=BmkLBFQbt2s
Italian Job,1/2 Orchestra,0,True,italian job,1/2 orchestra - topic,https://www.youtube.com/watch?v=7sM17Io3NqI
Scarabey,1/2 Orchestra,0,True,scarabey,1/2 orchestra - topic,https://www.youtube.com/watch?v=9x3BdYHIFos
Sabotage,1/2 Orchestra,0,True,sabotage,1/2 orchestra - topic,https://www.youtube.com/watch?v=iKs91Iy_ESo
Farm,1/2 Orchestra,4,True,farm,1/2 orchestra - topic,https://www.youtube.com/watch?v=WGPLE-Yes38
Supercomputer,1/2 Orchestra,0,True,supercomputer,1/2 orchestra - topic,https://www.youtube.com/watch?v=0o0Jd2ys_f4
Pobeda,1/2 Orchestra,1,True,pobeda,1/2 orchestra - topic,https://www.youtube.com/watch?v=-nIm11C3-OI
March of Dissent,1/2 Orchestra,0,True,march of dissent,1/2 orchestra - topic,https://www.youtube.com/watch?v=O6rAEep8XcM
Autostop,1/2 Orchestra,0,True,autostop,1/2 orchestra - topic,https://www.youtube.com/watch?v=4dE0yih1h9g
Midnight Landing (from Midnight Landing),10 Ft. Ganja Plant,0,True,midnight landing,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=BnUOJ5Aj5g4
Carmelita,10 City Run,0,True,carmelita,10 city run - topic,https://www.youtube.com/watch?v=prUAWYEInIk
Walkey Walk Tall (from Presents),10 Ft. Ganja Plant,1,True,walkey walk tall,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=AGGpQcvi9is
Soon Come (from Bush Rock),10 Ft. Ganja Plant,0,True,bush rock,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=FXeM7Z8HfPs
Strongback,10 Ft. Ganja Plant,0,True,strongback,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=pR68u2gremg
Too Much Gun A Bust (from Bush Rock),10 Ft. Ganja Plant,0,True,too much gun a bust,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=zVZQ80nUnjU
Angel Trumpet,10 Ft. Ganja Plant,0,True,angel trumpet,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=eHl1-qHkPio
Strength,10 Ft. Ganja Plant,0,True,strength,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=poLbPXtTdxM
Recession,10 Ft. Ganja Plant,4,True,strength,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=poLbPXtTdxM
Bonny & Clyde,10 Ft. Ganja Plant,3,True,blood money,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=pvk7lOL8TeI
Venus Flytrap,10 Ft. Ganja Plant,0,True,venus flytrap,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=86VIIMPplDI
Pharoah's Army,10 Ft. Ganja Plant,3,True,strength,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=poLbPXtTdxM
White Snakeroot,10 Ft. Ganja Plant,0,True,white snakeroot,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=yJpYzfcySug
Sounding Zone,10 Ft. Ganja Plant,0,True,sounding zone,10 ft. ganja plant - topic,https://www.youtube.com/watch?v=rRYRkKTOCC8
Frosty The Snowman,10 Series: Classic Christmas Vol 1,1,False,frosty the snowman (with lyrics),koyangichick,https://www.youtube.com/watch?v=k6zW225k_O0
Jingle Bell Rock,10 Series: Classic Christmas Vol 1,9,False,bobby helms - jingle bell rock (lyrics),7clouds,https://www.youtube.com/watch?v=fyEAX7Cd3OE
Let It Snow! Let It Snow! Let It Snow!,10 Series: Classic Christmas Vol 1,3,False,dean martin - let it snow (lyrics),dk melody,https://www.youtube.com/watch?v=mSe6iZF_UfE
Silent Night,10 Series: Classic Christmas Vol 1,1,False,silent night with lyrics | christmas carol,christmas songs and carols - love to sing,https://www.youtube.com/watch?v=nEH7_2c644Q
Shoot It Out,10 Years,0,True,10 years - shoot it out,10 years,https://www.youtube.com/watch?v=3VCvSJo-yC0
I'll Be Here in the Morning,10 String Symphony,0,True,i'll be here in the morning,10 string symphony - topic,https://www.youtube.com/watch?v=Bhq_69DOl7I
All Your Lies,10 Years,0,True,all your lies,10 years,https://www.youtube.com/watch?v=11qrCjIr7S4
Waking Up The Ghost,10 Years,0,True,waking up the ghost,10 years,https://www.youtube.com/watch?v=6tTQnV_qlYE
Fix Me,10 Years,0,True,10 years - fix me,10 years,https://www.youtube.com/watch?v=DCbkeUxkbYc
Fault Line,10 Years,2,True,"10 years - ""fault line"" (alternate take) (official audio)",10 years,https://www.youtube.com/watch?v=F6uuZbulgpE
So Long| Goodbye,10 Years,0,True,"so long, good-bye",10 years,https://www.youtube.com/watch?v=2CLzy3euTOw
Chasing The Rapture,10 Years,0,True,chasing the rapture,10 years,https://www.youtube.com/watch?v=oHXMKVipQkQ
Half Life,10 Years,0,True,half life,10 years,https://www.youtube.com/watch?v=ONc4pPnmiOI
Don't Fight It,10 Years,0,True,don't fight it,10 years,https://www.youtube.com/watch?v=K5N6RnZrVfY
Waking Up,10 Years,5,True,"10 years - ""waking up"" (alternate take) (official audio)",10 years,https://www.youtube.com/watch?v=PMC0Xl7458g
Fade Into (The Ocean),10 Years,0,True,fade into (the ocean),10 years,https://www.youtube.com/watch?v=-uQxn61a9Ro
Proud Of You,10 Years,0,True,proud of you,10 years,https://www.youtube.com/watch?v=Fblb0I23gmk
Bring 4th Ya Booty (feat. The Ragga Twins),10 Sui & La Resistance,2,True,bring 4th ya booty (dub),10 sui & la resistance - topic,https://www.youtube.com/watch?v=Cua3Kms_X8Y
Bring 4th Ya Booty (feat. The Ragga Twins) [Drumattic Twins Remix],10 Sui & La Resistance,2,True,bring 4th ya booty,10 sui & la resistance - topic,https://www.youtube.com/watch?v=pUyCGLob9EI
Bring 4th Ya Booty (feat. The Ragga Twins) [Dub],10 Sui & La Resistance,0,True,bring 4th ya booty (dub),10 sui & la resistance - topic,https://www.youtube.com/watch?v=Cua3Kms_X8Y
One More Day,10 Years,3,True,"10 years - ""one more day (alternate take)"" (official audio)",10 years,https://www.youtube.com/watch?v=6VorehggA_A
Wasteland,10 Years,0,True,10 years - wasteland,10 years,https://www.youtube.com/watch?v=OPXUeeFXc90
Focus,10 Years,0,True,focus,10 years,https://www.youtube.com/watch?v=BrMwDfEJtJ8
Backlash,10 Years,3,True,backlash (acoustic) (bonus track),10 years,https://www.youtube.com/watch?v=85CMTyf9eng
Running In Place,10 Years,1,True,"10 years - ""running in place (alternate take)"" (official audio)",10 years,https://www.youtube.com/watch?v=O36OiHNn4P4
Now Is The Time (Ravenous),10 Years,0,True,now is the time (ravenous),10 years,https://www.youtube.com/watch?v=90i4C44EtXk
Silhouette Of A Life,10 Years,0,True,silhouette of a life,10 years,https://www.youtube.com/watch?v=lH_9sBjzEDk
Dead In The Water,10 Years,0,True,dead in the water,10 years,https://www.youtube.com/watch?v=inhD2TW1SpU
The Wicked Ones,10 Years,0,True,the wicked ones,10 years,https://www.youtube.com/watch?v=KdWNoexlw6s
Shake,10 Years Dubbing In Da House,2,False,"lmfao - party rock anthem (lyrics) ft. lauren bennett, goonrock",loku,https://www.youtube.com/watch?v=tsMDKjb54EM
You Got Me Burning,10 Years In Stereo!,4,False,elvis presley - burning love (official audio),elvis presley,https://www.youtube.com/watch?v=zf2VYAtqRe0
In Stereo,10 Years In Stereo!,4,False,📀한 번 명곡은 영원한 명곡 : glee - stereo hearts [가사/해석/lyrics],때잉,https://www.youtube.com/watch?v=aNuwWB0SHUs
The Autumn Effect,10 Years,0,True,the autumn effect,10 years,https://www.youtube.com/watch?v=YgGtP_LjJdQ
Burning Drums of Fire,10 Years In Stereo!,8,False,the script - hall of fame (lyrics),aura melodies,https://www.youtube.com/watch?v=3Kxf2dHlDpQ
Bump 'n' Grind ,10 Years Of Cheap Records,9,False,green tree & duckworthsound - bump n grind (official audio),skink records,https://www.youtube.com/watch?v=V5P-p7bKABs
Soul Of Man - Killer Brew (Killa Mix),10 Years Of Finger Lickin',4,False,cypress hill - hits from the bong (official audio),cypress hill,https://www.youtube.com/watch?v=eMK4cfXj5c0
No Te Olvidare,100 %,0,True,no te olvidare,100 % - topic,https://www.youtube.com/watch?v=5YzUpq2xTCI
Can't Fight The Moonlight,100 % Compil,0,True,can't fight the moonlight,100 % compil - topic,https://www.youtube.com/watch?v=lLdPNqPYS4c
Verone,100 % Compil,3,True,wassup,100 % compil - topic,https://www.youtube.com/watch?v=7rNw4X9fzfI
Rythm Is A Dancer,100 % Compil,0,True,rythm is a dancer,100 % compil - topic,https://www.youtube.com/watch?v=2C_G6A5G2Hk
Give Me Love,100 % Disco,0,True,give me love,100 % disco - topic,https://www.youtube.com/watch?v=elA7pmtVjb0
Daddy Cool,100 % Disco,0,True,daddy cool,100 % disco - topic,https://www.youtube.com/watch?v=E8amTeai30w
One Way Ticket,100 % Disco,1,True,one way ticket,100 % disco - topic,https://www.youtube.com/watch?v=FYM77YcgJ3g
Love To Love You Baby,100 % Disco,0,True,love to love you baby,100 % disco - topic,https://www.youtube.com/watch?v=DxkmLqYNehE
Bad Girls,100 % Disco,0,True,bad girls,100 % disco - topic,https://www.youtube.com/watch?v=zwXNDJRfTlM
Hot Vibrations,100 % Disco,0,True,hot vibrations,100 % disco - topic,https://www.youtube.com/watch?v=ONalGSNhBzw
Let's All Chant,100 % Disco,1,True,let's all chant,100 % disco - topic,https://www.youtube.com/watch?v=00yeuY-M8j0
Boogie Wonderland,100 % Disco,0,True,boogie wonderland,100 % disco - topic,https://www.youtube.com/watch?v=nDEmwqMTfI8
Haut Les Mains,100 % Disco,0,True,haut les mains,100 % disco - topic,https://www.youtube.com/watch?v=JHIhufvANIU
Le Freak,100 % Disco,0,True,le freak,100 % disco - topic,https://www.youtube.com/watch?v=prV-P3og2jg
Rasputin,100 % Disco,0,True,rasputin,100 % disco - topic,https://www.youtube.com/watch?v=vMdZcLMyU2c
Majestic,100 % Disco,0,True,majestic,100 % disco - topic,https://www.youtube.com/watch?v=oWJ6YUt9CSw
Ladies Night,100 % Disco,0,True,ladies night,100 % disco - topic,https://www.youtube.com/watch?v=15CQ3Tgw558
